Source,Target,Weight
7831,19562,1
4614,19562,1
2106,19563,20
894,19564,103
7832,19564,3
993,19564,3
1175,19564,1
1120,19565,63
2037,19565,7
2039,19565,3
130,19565,1
2045,19565,1
2046,19565,1
2047,19565,1
2048,19565,1
2051,19565,1
7031,19565,1
6315,19568,3
7833,19570,15
2473,19571,6
1789,19572,281
1563,19572,33
3623,19572,13
2065,19572,4
5615,19572,4
7586,19572,1
5625,19572,1
162,19573,244
163,19573,90
164,19573,66
165,19573,13
166,19573,4
167,19573,4
117,19574,211
7834,19574,2
2768,19574,1
7835,19574,1
5036,19574,1
7836,19574,1
324,19576,32
5696,19577,104
5697,19577,1
153,19578,40
1528,19578,21
3498,19578,3
7837,19579,790
7838,19579,7
7839,19579,1
165,19580,72
995,19581,4
3035,19582,9
1480,19583,9
162,19584,2
7840,19586,16
6972,19587,41
2807,19587,4
6348,19587,1
7841,19588,13
7842,19589,283
6347,19590,51
7843,19590,3
6583,19591,450
7844,19592,3
319,19593,23
153,19593,9
318,19593,8
335,19593,1
274,19594,5
1924,19595,2
7845,19596,23
2677,19597,754
2678,19597,4
2680,19597,2
1563,19597,1
7846,19599,2
1069,19600,14
4385,19602,12
7847,19604,4
3420,19605,5
2452,19605,4
146,19605,2
3198,19605,1
2473,19605,1
1068,19605,1
440,19605,1
6126,19606,410
1848,19609,1381
7848,19609,7
7849,19609,1
1247,19609,1
324,19610,8
5019,19611,1
2591,19612,5
1848,19613,156
2900,19614,99
7850,19614,2
2705,19614,2
7851,19614,1
7852,19614,1
1848,19615,34
6061,19616,521
1848,19617,175
7853,19617,1
1848,19618,32
2583,19619,1
4354,19620,2
2473,19622,19
7854,19623,8
907,19624,1
3,19626,51
316,19626,24
161,19626,6
7855,19627,51
1008,19628,294
117,19628,35
25,19631,192
584,19631,1
997,19631,1
719,19633,23
7527,19633,2
692,19634,1
7856,19635,10
1103,19635,3
4346,19637,7
4044,19640,3
6920,19641,46
7857,19641,10
7858,19641,1
5433,19642,96
7859,19643,271
3466,19645,1
488,19646,408
146,19646,12
470,19646,11
4535,19646,3
1071,19646,1
111,19646,1
6432,19646,1
4377,19646,1
1120,19646,1
7860,19648,3
7861,19649,30
7862,19649,5
7863,19650,94
7528,19650,4
470,19651,2891
471,19651,1877
3,19651,450
482,19651,416
488,19651,343
3160,19651,231
2385,19651,95
2100,19651,94
189,19651,85
480,19651,82
3163,19651,77
2387,19651,52
90,19651,14
3166,19651,13
3164,19651,9
663,19651,8
117,19651,6
716,19651,5
2117,19651,4
473,19651,4
586,19651,3
3315,19651,3
594,19651,2
2240,19651,2
497,19651,2
2069,19651,2
2758,19651,2
719,19651,2
3316,19651,2
3317,19651,2
488,19652,408
146,19652,12
470,19652,11
4535,19652,3
1071,19652,1
111,19652,1
6432,19652,1
4377,19652,1
1120,19652,1
6222,19653,28
2485,19654,2
1178,19656,24
470,19657,2897
471,19657,1932
3,19657,450
482,19657,427
488,19657,344
3160,19657,231
189,19657,184
480,19657,97
2385,19657,95
2100,19657,95
3163,19657,77
2387,19657,52
3164,19657,27
90,19657,14
3166,19657,13
663,19657,10
3165,19657,10
117,19657,10
484,19657,7
2117,19657,6
473,19657,6
716,19657,5
4381,19657,5
594,19657,3
4810,19657,3
2069,19657,3
2758,19657,3
425,19657,3
586,19657,3
3315,19657,3
7864,19658,4
5019,19659,155
7865,19659,2
2720,19661,1
5828,19662,21
3532,19662,10
2886,19662,3
5490,19662,1
7866,19663,2
2046,19663,1
226,19665,33
7867,19666,339
0,19668,84
4,19668,17
11,19668,3
3,19668,3
15,19668,2
18,19668,2
25,19668,1
83,19668,1
40,19668,1
117,19669,47
6921,19670,1
7868,19671,3
996,19673,24
777,19674,35
882,19675,17
7845,19676,18
2473,19678,5
2057,19678,2
3,19678,2
2058,19678,1
189,19678,1
2473,19679,17
181,19679,1
7869,19680,4
7870,19681,47
7239,19681,11
9,19682,3
1305,19682,3
7871,19682,1
715,19683,104
1193,19683,24
1243,19683,1
2473,19683,1
57,19683,1
3449,19684,56
7869,19685,4
5880,19686,1
781,19687,34
3077,19687,2
7772,19688,6
2069,19689,8
2866,19690,1827
7872,19690,3
7873,19690,1
882,19691,171
7874,19691,3
2473,19693,6
6214,19693,1
25,19694,529
7875,19694,2
7876,19694,2
7877,19694,1
1426,19694,1
1021,19695,1
4618,19696,116
5880,19696,1
5880,19698,1
6605,19699,49
7878,19699,15
7879,19699,1
470,19700,2891
471,19700,1877
3,19700,450
482,19700,417
488,19700,343
3160,19700,231
2385,19700,95
2100,19700,94
189,19700,85
480,19700,82
3163,19700,77
2387,19700,52
90,19700,14
3166,19700,13
3164,19700,9
663,19700,8
117,19700,6
716,19700,5
2117,19700,4
473,19700,4
594,19700,3
586,19700,3
3315,19700,3
2240,19700,2
497,19700,2
2069,19700,2
2758,19700,2
719,19700,2
3316,19700,2
3317,19700,2
716,19702,42
4018,19702,15
2101,19702,5
587,19702,5
2118,19702,2
7880,19702,1
2066,19702,1
4935,19702,1
137,19702,1
678,19702,1
7801,19703,178
7881,19705,2
2939,19706,25
1176,19706,13
499,19706,10
6408,19706,3
7882,19708,37
2677,19709,754
2678,19709,4
2680,19709,2
1563,19709,1
1422,19711,3
3038,19712,4
153,19714,51
697,19714,5
31,19714,3
1001,19714,3
3683,19715,13
6200,19716,42
7883,19717,24
7884,19719,9
778,19720,5
6593,19721,4
7885,19723,148
4381,19724,12
5505,19724,7
7886,19724,1
217,19725,52
765,19725,29
1,19725,19
111,19725,14
162,19725,9
218,19725,2
1642,19725,1
4743,19726,13
4743,19727,21
208,19728,2
6219,19729,12
11,19733,6
181,19733,5
33,19733,4
368,19733,1
175,19733,1
7840,19735,6
7887,19736,2
693,19737,21
11,19738,19
606,19738,5
2434,19739,36
7868,19740,2
7868,19741,3
7888,19742,8
7700,19743,2
7699,19743,2
7889,19744,1
2635,19745,1
242,19746,1
3835,19747,9
1021,19748,58
318,19748,42
4976,19748,35
2045,19748,21
4978,19748,5
210,19748,4
4775,19748,4
4981,19748,2
4975,19748,1
2939,19749,25
1176,19749,13
499,19749,4
716,19751,4
1473,19751,1
697,19752,116
2886,19752,32
4504,19752,16
1571,19752,11
7890,19752,6
7891,19752,6
3532,19752,3
4232,19752,2
1670,19752,2
2501,19752,1
742,19752,1
3605,19752,1
47,19753,6
7892,19754,8
45,19755,3
117,19759,4
4,19759,1
118,19759,1
124,19760,17
111,19760,1
2097,19760,1
2097,19762,1
2939,19764,97
2086,19764,7
4211,19764,4
1175,19764,3
2058,19764,2
559,19764,2
1571,19764,2
2886,19764,1
227,19765,28
218,19765,2
3420,19765,1
3147,19766,31
7893,19766,25
7894,19766,14
7895,19766,6
3540,19766,5
3669,19766,3
4904,19766,3
7896,19766,3
7897,19766,2
5535,19766,2
7898,19766,2
7899,19766,1
7900,19766,1
7901,19766,1
7902,19766,1
1713,19766,1
7903,19766,1
7904,19766,1
7905,19766,1
7906,19766,1
7907,19766,1
7908,19766,1
7909,19766,1
7910,19766,1
3355,19766,1
7911,19766,1
7912,19766,1
7913,19766,1
7914,19768,25
5002,19769,1
882,19770,27
5002,19771,1
5002,19772,1
7915,19774,265
7916,19774,57
7917,19774,17
7918,19774,8
7919,19774,5
7920,19774,5
7921,19774,4
7922,19774,4
7923,19774,3
7924,19774,3
7925,19774,2
7926,19774,2
1128,19774,2
7927,19774,1
7928,19774,1
7929,19774,1
7930,19774,1
7931,19774,1
7932,19774,1
7933,19774,1
7934,19774,1
7935,19774,1
1047,19774,1
227,19776,97
786,19776,6
218,19776,3
1662,19776,2
184,19776,2
1663,19776,2
8,19776,1
931,19776,1
1665,19776,1
1666,19776,1
3,19776,1
1156,19777,5
7936,19778,24
217,19779,443
228,19779,289
337,19779,10
208,19779,6
4,19779,6
586,19779,5
67,19779,5
1077,19779,4
58,19779,4
1241,19779,4
7937,19779,3
2105,19779,3
181,19779,3
132,19779,2
1031,19779,2
3355,19779,2
249,19779,2
4045,19779,1
148,19779,1
2069,19779,1
3712,19779,1
467,19779,1
1821,19779,1
7938,19779,1
7939,19781,19
7940,19782,115
7941,19782,94
7942,19782,12
7943,19783,18
7801,19784,178
7944,19785,535
7945,19785,16
7946,19785,13
7947,19785,11
7948,19785,11
7949,19785,7
7950,19785,4
7260,19785,1
4083,19786,6
7951,19786,3
7952,19787,4
7953,19788,43
7817,19788,24
719,19789,176
207,19789,85
1474,19789,85
31,19789,32
1067,19789,3
438,19789,2
8,19789,1
2487,19789,1
224,19790,33
222,19790,20
3715,19790,11
6937,19790,4
217,19790,4
2110,19790,2
228,19790,2
6938,19790,2
3712,19790,2
6940,19790,1
6947,19790,1
6948,19790,1
7954,19790,1
210,19791,4
7955,19792,2
2047,19793,7
7956,19793,6
7957,19793,2
2046,19793,2
7958,19795,5
488,19796,408
146,19796,12
470,19796,11
4535,19796,3
1071,19796,1
111,19796,1
6432,19796,1
4377,19796,1
1120,19796,1
252,19797,5
319,19799,23
153,19799,9
318,19799,8
335,19799,1
1120,19801,13
5357,19801,2
7840,19802,61
2762,19803,30
242,19803,2
7959,19805,1
6922,19807,25
7960,19807,1
7961,19808,58
2792,19808,1
89,19810,4
7962,19811,380
240,19812,40
1474,19812,30
2473,19812,4
1030,19812,3
1813,19813,57
3623,19814,1
2069,19815,1
1256,19816,3
3,19818,26
124,19818,2
127,19818,2
128,19818,1
131,19818,1
83,19818,1
2002,19819,133
2003,19819,57
904,19819,2
2006,19819,1
1256,19820,1
7963,19821,9
2398,19822,6
4355,19822,1
584,19825,21
1670,19825,9
7964,19825,5
7965,19825,5
7966,19825,3
7967,19825,3
5884,19825,1
7968,19825,1
7969,19825,1
49,19825,1
672,19827,5
45,19827,4
6105,19828,10
471,19830,2
6608,19830,1
470,19830,1
7970,19831,4
4970,19832,9
7971,19832,1
1677,19832,1
6737,19832,1
2427,19833,80
7972,19833,2
63,19833,2
7973,19833,2
594,19833,1
7974,19833,1
4043,19833,1
7975,19833,1
7976,19833,1
203,19833,1
522,19833,1
3735,19833,1
6291,19833,1
5938,19834,3
145,19835,798
2437,19835,7
2438,19835,7
780,19835,4
2434,19835,4
127,19835,2
153,19836,2
7977,19837,53
398,19838,17
601,19840,67
398,19841,7
5971,19841,1
6577,19842,4
5025,19843,104
7978,19843,22
217,19844,1030
228,19844,290
337,19844,10
1409,19844,9
1649,19844,9
208,19844,6
4,19844,6
3302,19844,5
2095,19844,5
586,19844,5
67,19844,5
1077,19844,4
58,19844,4
1241,19844,4
3078,19844,3
722,19844,3
7937,19844,3
2105,19844,3
2835,19844,3
181,19844,3
3633,19844,2
132,19844,2
7979,19844,2
433,19844,2
7980,19844,2
1031,19844,2
3355,19844,2
249,19844,2
4045,19844,1
4108,19844,1
1963,19845,44
7977,19846,1
1713,19848,12
563,19849,5
7981,19850,112
1157,19850,26
780,19851,25
4696,19851,3
249,19853,59
7982,19853,3
3712,19853,2
1655,19854,4
5,19857,20
882,19857,8
997,19857,2
3,19857,1
1730,19860,12
1731,19860,1
1848,19861,40
7983,19862,1
280,19863,5
7984,19865,4
470,19869,2891
471,19869,1877
3,19869,450
482,19869,417
488,19869,343
3160,19869,231
2385,19869,95
2100,19869,94
189,19869,85
480,19869,82
3163,19869,77
2387,19869,52
90,19869,14
3166,19869,13
3164,19869,9
663,19869,8
117,19869,6
716,19869,5
2117,19869,4
473,19869,4
594,19869,3
586,19869,3
3315,19869,3
2240,19869,2
497,19869,2
2069,19869,2
145,19869,2
2758,19869,2
719,19869,2
3316,19869,2
7985,19870,85
7840,19871,11
3063,19872,58
2234,19872,5
3078,19872,2
742,19872,2
143,19872,1
7986,19872,1
2871,19872,1
2,19872,1
3708,19873,7
2677,19875,754
2678,19875,4
2680,19875,2
1563,19875,1
7840,19876,6
7987,19877,1
7840,19878,8
7988,19879,45
7989,19879,22
7990,19879,1
7991,19879,1
2715,19881,50
7992,19881,1
7840,19882,13
7993,19883,2
5489,19884,9
5316,19884,3
7994,19885,2
716,19886,2
7840,19887,11
697,19888,124
7891,19888,3
4016,19888,1
6577,19889,8
7840,19891,4
1789,19892,24
3623,19892,6
7840,19893,2
7995,19894,15
7996,19894,5
6577,19895,2
470,19896,2944
471,19896,1998
482,19896,469
3,19896,456
488,19896,346
3160,19896,231
189,19896,219
480,19896,142
2100,19896,101
2385,19896,95
3163,19896,77
3164,19896,56
2387,19896,52
142,19896,33
3165,19896,22
90,19896,19
2714,19896,18
484,19896,17
117,19896,14
3166,19896,13
145,19896,12
663,19896,10
1929,19896,9
2117,19896,8
3167,19896,8
4381,19896,6
473,19896,6
2709,19896,5
4574,19896,5
1402,19896,5
1244,19897,37
7595,19897,2
7997,19898,15
7998,19898,1
7999,19899,4
7840,19900,512
8000,19900,56
659,19901,1
169,19902,11
2482,19902,7
2782,19902,1
8001,19903,8
6394,19903,3
8002,19903,2
1470,19903,1
4045,19903,1
956,19903,1
2450,19903,1
778,19904,6
3,19904,5
1028,19904,1
1428,19904,1
7801,19905,332
7987,19905,16
7802,19905,6
7116,19906,49
6764,19907,5
8003,19908,4
8004,19908,1
6782,19910,13
1408,19911,79
8005,19911,5
8006,19911,1
3,19912,11
313,19912,7
189,19912,6
1463,19912,4
1384,19912,1
8007,19913,18
8008,19914,83
4,19915,21
570,19915,2
83,19915,1
579,19915,1
581,19915,1
6782,19917,11
6782,19918,17
6229,19919,1
2358,19920,85
60,19921,781
62,19921,657
67,19921,428
63,19921,425
64,19921,326
68,19921,287
72,19921,211
73,19921,192
61,19921,169
76,19921,127
77,19921,125
69,19921,118
81,19921,95
83,19921,78
31,19921,77
86,19921,72
91,19921,62
3288,19921,53
147,19921,43
84,19921,39
5857,19921,37
601,19921,35
1053,19921,28
5858,19921,19
3289,19921,16
379,19921,16
5855,19921,15
5859,19921,14
3790,19921,14
3286,19921,13
2925,19922,15
1175,19922,4
214,19924,2
89,19925,8
1103,19925,5
795,19925,4
1245,19925,2
6810,19925,1
467,19925,1
8009,19926,3
1427,19927,59
325,19927,25
904,19927,13
1028,19927,4
930,19927,1
326,19927,1
2939,19928,103
2086,19928,7
4211,19928,4
1571,19928,3
1175,19928,3
2058,19928,2
559,19928,2
2886,19928,1
7970,19929,2
8010,19930,1
2175,19931,6
8011,19932,1
8011,19933,1
227,19934,43
1663,19934,2
218,19934,1
3,19934,1
881,19935,20
6409,19936,9
21,19937,46
4550,19938,1432
4551,19938,293
4552,19938,53
4553,19938,44
8012,19941,60
8013,19941,19
1027,19941,5
3,19943,26
3789,19943,3
124,19943,2
127,19943,2
128,19943,1
131,19943,1
132,19943,1
83,19943,1
1370,19944,24
1382,19944,1
45,19945,9
5,19949,70
882,19949,19
89,19949,6
3708,19949,4
1428,19949,3
4,19949,2
997,19949,2
1961,19949,2
4206,19949,1
86,19949,1
16,19949,1
250,19949,1
1,19949,1
3,19949,1
8014,19950,1
2673,19951,9
313,19952,1
2677,19954,754
2678,19954,4
2680,19954,2
1563,19954,1
2656,19955,4
8015,19955,2
8016,19955,2
8017,19955,1
8018,19955,1
6219,19955,1
5828,19956,5
4232,19956,4
2886,19956,2
7155,19957,19
1661,19957,15
2886,19957,15
7156,19957,9
2116,19957,8
5828,19957,8
6308,19957,7
4935,19957,2
4678,19958,6
5023,19958,2
8019,19958,2
4504,19958,2
2886,19958,1
742,19959,4
2886,19959,3
7146,19959,2
5023,19959,1
1571,19959,1
656,19959,1
8013,19962,17
8012,19962,2
605,19967,30
7784,19967,5
7242,19967,5
2003,19968,169
161,19968,17
1268,19968,12
2714,19968,7
8020,19969,12
8021,19970,196
646,19970,6
8022,19970,3
601,19970,2
8023,19970,2
8024,19970,2
4589,19970,1
69,19970,1
3542,19971,29
8025,19972,2
8026,19973,3
8027,19973,3
146,19973,2
4354,19974,4
148,19974,1
6583,19975,290
4574,19975,2
4610,19976,8
252,19976,1
4610,19977,2
8028,19978,3
3,19980,26
124,19980,2
127,19980,2
128,19980,1
131,19980,1
83,19980,1
499,19981,5
6408,19981,1
477,19982,147
8029,19983,9
8030,19984,216
143,19985,46
2677,19986,754
2678,19986,4
2680,19986,2
1563,19986,1
499,19988,14
6408,19988,1
8030,19989,1
8030,19991,27
772,19992,1
499,19993,5
8030,19994,3
765,19995,26
1,19995,18
7495,19995,11
217,19995,10
162,19995,9
2968,19995,2
7008,19996,1
7226,19996,1
6409,19997,10
8030,19998,5
644,19999,31
438,19999,6
143,19999,1
6782,20000,20
31,20001,16
8031,20001,2
8032,20002,1
470,20003,2892
471,20003,1886
3,20003,450
482,20003,418
488,20003,343
3160,20003,231
2385,20003,95
2100,20003,94
189,20003,85
480,20003,82
3163,20003,77
2387,20003,52
90,20003,14
3166,20003,13
663,20003,10
3164,20003,9
117,20003,6
716,20003,5
2117,20003,4
473,20003,4
594,20003,3
586,20003,3
3315,20003,3
2240,20003,2
497,20003,2
2069,20003,2
145,20003,2
2758,20003,2
719,20003,2
3316,20003,2
8033,20004,3
2828,20007,40
3947,20007,5
8034,20009,1
6979,20010,10
785,20010,5
72,20011,12
601,20011,9
785,20011,5
2045,20011,4
6979,20011,3
197,20011,3
142,20011,3
1193,20011,2
64,20011,2
60,20011,1
1064,20011,1
72,20012,418
601,20012,172
73,20012,112
63,20012,37
785,20012,23
76,20012,18
2045,20012,16
133,20012,14
1329,20012,13
5853,20012,13
67,20012,13
1064,20012,12
731,20012,11
5857,20012,10
197,20012,10
5858,20012,8
6979,20012,8
5859,20012,4
6405,20012,4
5855,20012,4
64,20012,3
8035,20012,3
5854,20012,3
5448,20012,3
6406,20012,3
142,20012,3
1607,20012,2
8036,20012,2
3294,20012,1
471,20012,1
1997,20013,7
8037,20013,3
7803,20014,4
1706,20015,30
3497,20016,55
63,20016,8
4705,20016,2
335,20016,2
8038,20016,1
8039,20016,1
8040,20016,1
2865,20016,1
5767,20016,1
8041,20016,1
8042,20016,1
3167,20016,1
8043,20016,1
8044,20017,46
4121,20018,122
8045,20018,14
8046,20018,4
7032,20018,4
2281,20018,1
2096,20019,2
8047,20020,16
8048,20020,9
4219,20020,4
8049,20020,2
8050,20020,1
8051,20020,1
228,20023,8
6948,20023,3
228,20024,1
228,20025,1
407,20027,1949
2745,20027,44
781,20027,26
1880,20027,16
8,20027,14
2588,20027,4
97,20027,4
4673,20027,3
4139,20027,1
403,20027,1
4678,20027,1
2507,20027,1
4680,20027,1
4681,20027,1
2595,20027,1
8052,20028,5
3299,20030,17
904,20030,1
8053,20031,7
8054,20032,17
6440,20034,7
117,20036,4
4,20036,1
118,20036,1
4203,20038,5
5933,20038,1
3951,20039,35
4079,20039,1
8055,20040,18
1997,20041,6
5452,20042,1430
5451,20042,1245
5453,20042,571
5454,20042,347
5455,20042,272
3234,20042,250
13,20042,223
5456,20042,153
5457,20042,138
5458,20042,137
5162,20042,116
5459,20042,85
5460,20042,69
2237,20042,60
5461,20042,58
5462,20042,50
5463,20042,49
5464,20042,48
5465,20042,47
5466,20042,44
5473,20042,44
5468,20042,43
5467,20042,43
5472,20042,40
5469,20042,37
5470,20042,35
5471,20042,35
8056,20042,35
5474,20042,34
8057,20042,33
2313,20043,543
2315,20043,1
6764,20044,1
4100,20045,27
2944,20047,1
8058,20048,78
5025,20049,37
3620,20049,6
575,20049,3
8059,20049,2
7978,20049,1
8060,20050,87
8,20051,231
30,20051,9
3294,20051,7
8061,20051,4
4208,20051,3
7523,20051,2
8062,20051,1
931,20051,1
2533,20051,1
8063,20051,1
8064,20051,1
8065,20051,1
8020,20052,12
4125,20054,94
2865,20054,5
8066,20054,1
8067,20054,1
8068,20054,1
8069,20055,6
1001,20056,40
252,20058,11
5525,20060,136
6349,20060,7
3411,20060,2
8070,20060,1
8071,20060,1
6566,20060,1
8072,20060,1
8073,20061,4
8074,20062,7
2774,20063,95
4610,20064,8
715,20065,122
1193,20065,28
1241,20065,2
697,20065,1
1561,20065,1
1245,20065,1
204,20065,1
8075,20066,2
4142,20067,57
8076,20069,4
8077,20070,54
813,20070,26
8078,20070,9
3377,20071,4
153,20072,3
8079,20074,482
8080,20074,117
4807,20074,115
7317,20074,97
8081,20074,82
8082,20074,43
8083,20074,34
8084,20074,30
8085,20074,9
8086,20074,9
8087,20074,8
8088,20074,7
8089,20074,3
8090,20074,1
8091,20074,1
8092,20074,1
8093,20074,1
8094,20074,1
8095,20074,1
8096,20074,1
3896,20075,240
997,20075,1
2469,20075,1
8097,20077,112
8098,20078,3
2091,20078,2
6958,20079,21
8099,20079,1
117,20080,20
885,20081,286
3720,20082,126
1047,20082,10
8100,20082,9
8101,20082,8
8102,20082,4
3405,20082,2
4458,20082,1
8103,20082,1
8104,20082,1
8105,20082,1
8106,20082,1
8107,20082,1
679,20083,161
681,20083,83
680,20083,77
682,20083,18
683,20083,10
77,20083,8
684,20083,6
2298,20083,5
685,20083,4
686,20083,3
687,20083,3
688,20083,3
689,20083,2
690,20083,1
691,20083,1
8108,20084,5
2381,20085,6
8109,20085,1
715,20086,122
1193,20086,28
1241,20086,2
697,20086,1
1561,20086,1
1245,20086,1
204,20086,1
8110,20087,2
8111,20088,51
1853,20089,26
7669,20090,8
4504,20091,11
5828,20091,6
2116,20091,5
4232,20091,3
4199,20091,2
4799,20091,2
3722,20091,1
8112,20092,3
5604,20092,2
8113,20092,2
8114,20092,1
8115,20092,1
1529,20093,19
4889,20094,38
8116,20094,16
4155,20094,1
8117,20094,1
8118,20094,1
8119,20094,1
1528,20096,5
8120,20099,10
882,20100,83
2250,20100,2
373,20101,1
2097,20102,1
367,20103,35
491,20104,16
1305,20104,10
2923,20104,10
497,20104,7
500,20104,2
2501,20105,112
2302,20105,1
3266,20106,31
1945,20106,13
371,20106,2
882,20107,126
2250,20107,1
7144,20109,16
1669,20109,6
6782,20111,24
8121,20114,1
2006,20115,68
6438,20116,1
6920,20117,31
2131,20118,139
2385,20118,128
2384,20118,99
2387,20118,79
2397,20118,23
2399,20118,1
4014,20118,1
2390,20118,1
3214,20119,474
3218,20119,22
3215,20119,20
3217,20119,19
3225,20119,5
3220,20119,4
3226,20119,4
3228,20119,3
3229,20119,3
3224,20119,3
3230,20119,3
3231,20119,2
1429,20119,2
3006,20119,2
3232,20119,2
3221,20119,2
3233,20119,2
3237,20119,1
5262,20119,1
6811,20119,1
3234,20119,1
2905,20119,1
8122,20119,1
2559,20120,1077
8123,20120,22
8124,20120,17
8125,20120,11
8126,20120,9
8127,20120,8
8128,20120,8
8129,20120,5
8130,20120,5
8131,20120,4
8132,20120,4
8133,20120,4
8134,20120,4
8135,20120,3
8136,20120,3
8137,20120,3
8138,20120,3
8139,20120,2
8140,20120,2
8141,20120,2
8142,20120,2
8143,20120,2
8144,20120,2
8145,20120,2
8146,20120,1
8147,20120,1
8148,20120,1
8149,20120,1
8150,20120,1
8151,20120,1
8152,20122,3
8153,20123,30
7363,20125,103
7387,20125,24
7388,20125,4
3214,20126,2
7868,20129,3
8154,20132,1
181,20133,18
4302,20133,10
8155,20134,10
7606,20136,32
3293,20137,53
6068,20138,1
568,20139,12
8047,20140,46
146,20141,52
3337,20141,18
3126,20141,14
1824,20141,13
3420,20141,6
58,20141,6
2452,20141,6
3424,20141,4
1244,20141,2
3198,20141,1
15,20141,1
1068,20141,1
3308,20141,1
440,20141,1
882,20145,53
7036,20146,402
5120,20147,18
5120,20148,7
8003,20150,7
560,20151,2
5120,20152,6
3667,20153,9
8156,20154,32
1956,20154,1
4933,20154,1
8157,20155,19
5177,20156,16
369,20158,9
1513,20160,25
8158,20160,3
8159,20160,3
8160,20160,2
8161,20160,2
8162,20160,2
8163,20160,1
8164,20160,1
8165,20160,1
1381,20160,1
2302,20160,1
1021,20160,1
8166,20160,1
1087,20161,6
3214,20162,193
3218,20162,16
3217,20162,13
3228,20162,3
1429,20162,2
3232,20162,2
3230,20162,2
3237,20162,1
3226,20162,1
5262,20162,1
2523,20163,4
1518,20164,21
8167,20165,1
3547,20166,8
8168,20166,1
2331,20166,1
3547,20167,86
936,20167,20
8169,20167,9
8170,20167,6
8171,20167,4
8172,20167,4
8173,20167,2
8174,20167,2
8175,20167,1
8176,20167,1
1925,20167,1
6167,20168,35
5930,20169,39
7859,20170,28
8177,20170,8
2736,20171,57
153,20172,26
1528,20172,15
5532,20173,52
8178,20176,14
8179,20177,12
781,20178,2
8178,20179,2
6301,20180,82
777,20181,8
880,20182,10
8180,20182,1
8181,20182,1
8182,20182,1
8183,20182,1
6751,20182,1
8184,20182,1
380,20183,32
8185,20185,9
6322,20186,10
8186,20186,7
4608,20186,4
357,20186,3
3547,20186,2
8187,20186,2
8188,20186,2
8189,20186,1
715,20186,1
8190,20186,1
8191,20186,1
997,20186,1
8192,20187,15
8193,20187,10
111,20188,25
495,20188,4
496,20188,1
58,20189,11
882,20190,67
2387,20191,465
5664,20191,4
470,20191,2
2648,20191,2
3,20191,2
727,20191,2
2393,20191,2
2650,20191,1
586,20191,1
721,20192,9
4,20193,21
1904,20193,2
570,20193,2
970,20193,1
659,20193,1
83,20193,1
579,20193,1
146,20193,1
581,20193,1
4974,20195,5
8194,20197,11
3310,20198,21
8195,20198,4
5041,20199,73
4125,20199,4
2046,20199,3
147,20199,1
5042,20199,1
2856,20200,2
2488,20201,2
